MishearID,TagID
www_1101_com_iimatugai_archive_more070828_html_001,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_001,KAZOKU
www_1101_com_iimatugai_archive_more070828_html_001,SACCA
www_1101_com_iimatugai_archive_more070828_html_001,VARIETY
www_1101_com_iimatugai_archive_more070828_html_002,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_002,KAZOKU
www_1101_com_iimatugai_archive_more070828_html_002,TELEVISION
www_1101_com_iimatugai_archive_more070828_html_003,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_003,KAZOKU
www_1101_com_iimatugai_archive_more070828_html_003,CHILD
www_1101_com_iimatugai_archive_more070828_html_004,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_004,INSHOKU
www_1101_com_iimatugai_archive_more070828_html_004,IZAKAYA
www_1101_com_iimatugai_archive_more070828_html_005,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_005,SENKYO
www_1101_com_iimatugai_archive_more070828_html_005,OKUGAI
www_1101_com_iimatugai_archive_more070828_html_006,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_006,KAZOKU
www_1101_com_iimatugai_archive_more070828_html_006,SHUNOU
www_1101_com_iimatugai_archive_more070828_html_007,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_007,RAILWAY
www_1101_com_iimatugai_archive_more070828_html_007,EKIMEI
www_1101_com_iimatugai_archive_more070828_html_008,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_008,RAILWAY
www_1101_com_iimatugai_archive_more070828_html_008,EKIMEI
www_1101_com_iimatugai_archive_more070828_html_009,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_009,RAILWAY
www_1101_com_iimatugai_archive_more070828_html_009,CHILD
www_1101_com_iimatugai_archive_more070828_html_010,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_010,RYOKAN
www_1101_com_iimatugai_archive_more070828_html_010,FUKU
www_1101_com_iimatugai_archive_more070828_html_011,MISHEARING
www_1101_com_iimatugai_archive_more070828_html_011,VARIETY
