MishearID,TagID
www_1101_com_iimatugai_archive_more070724_001,MISHEARING
www_1101_com_iimatugai_archive_more070724_001,TENPO
www_1101_com_iimatugai_archive_more070724_001,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_001,HUMOR
www_1101_com_iimatugai_archive_more070724_001,SEIKATSU
www_1101_com_iimatugai_archive_more070724_002,MISHEARING
www_1101_com_iimatugai_archive_more070724_002,RAILWAY
www_1101_com_iimatugai_archive_more070724_002,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_002,HUMOR
www_1101_com_iimatugai_archive_more070724_002,SEIKATSU
www_1101_com_iimatugai_archive_more070724_003,MISHEARING
www_1101_com_iimatugai_archive_more070724_003,DENWA
www_1101_com_iimatugai_archive_more070724_003,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_003,HUMOR
www_1101_com_iimatugai_archive_more070724_003,SEIKATSU
www_1101_com_iimatugai_archive_more070724_004,MISHEARING
www_1101_com_iimatugai_archive_more070724_004,TELEVISION
www_1101_com_iimatugai_archive_more070724_004,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_004,HUMOR
www_1101_com_iimatugai_archive_more070724_004,SEIKATSU
www_1101_com_iimatugai_archive_more070724_005,MISHEARING
www_1101_com_iimatugai_archive_more070724_005,DENWA
www_1101_com_iimatugai_archive_more070724_005,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_005,HUMOR
www_1101_com_iimatugai_archive_more070724_005,SEIKATSU
www_1101_com_iimatugai_archive_more070724_006,MISHEARING
www_1101_com_iimatugai_archive_more070724_006,TENPO
www_1101_com_iimatugai_archive_more070724_006,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_006,HUMOR
www_1101_com_iimatugai_archive_more070724_006,SEIKATSU
www_1101_com_iimatugai_archive_more070724_007,MISHEARING
www_1101_com_iimatugai_archive_more070724_007,TELEVISION
www_1101_com_iimatugai_archive_more070724_007,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_007,HUMOR
www_1101_com_iimatugai_archive_more070724_007,SEIKATSU
www_1101_com_iimatugai_archive_more070724_008,MISHEARING
www_1101_com_iimatugai_archive_more070724_008,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_008,HUMOR
www_1101_com_iimatugai_archive_more070724_008,SEIKATSU
www_1101_com_iimatugai_archive_more070724_009,MISHEARING
www_1101_com_iimatugai_archive_more070724_009,ROJO
www_1101_com_iimatugai_archive_more070724_009,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_009,HUMOR
www_1101_com_iimatugai_archive_more070724_009,SEIKATSU
www_1101_com_iimatugai_archive_more070724_010,MISHEARING
www_1101_com_iimatugai_archive_more070724_010,EIGA
www_1101_com_iimatugai_archive_more070724_010,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_010,HUMOR
www_1101_com_iimatugai_archive_more070724_010,SEIKATSU
www_1101_com_iimatugai_archive_more070724_011,MISHEARING
www_1101_com_iimatugai_archive_more070724_011,TELEVISION
www_1101_com_iimatugai_archive_more070724_011,DAILY_LIFE
www_1101_com_iimatugai_archive_more070724_011,HUMOR
www_1101_com_iimatugai_archive_more070724_011,SEIKATSU
