MishearID,TagID
www_1101_com_iimatugai_archive_more061025_001,MISHEARING
www_1101_com_iimatugai_archive_more061025_001,RADIO
www_1101_com_iimatugai_archive_more061025_001,DAILY_LIFE
www_1101_com_iimatugai_archive_more061025_001,HUMOR
www_1101_com_iimatugai_archive_more061025_002,MISHEARING
www_1101_com_iimatugai_archive_more061025_002,SCHOOL
www_1101_com_iimatugai_archive_more061025_002,NON_NATIVE_SPEAKER
www_1101_com_iimatugai_archive_more061025_002,HUMOR
www_1101_com_iimatugai_archive_more061025_003,MISHEARING
www_1101_com_iimatugai_archive_more061025_003,COMPANY
www_1101_com_iimatugai_archive_more061025_003,BUS
www_1101_com_iimatugai_archive_more061025_003,HUMOR
www_1101_com_iimatugai_archive_more061025_004,MISHEARING
www_1101_com_iimatugai_archive_more061025_004,COMPANY
www_1101_com_iimatugai_archive_more061025_004,HUMOR
www_1101_com_iimatugai_archive_more061025_005,MISHEARING
www_1101_com_iimatugai_archive_more061025_005,SUPERMARKET
www_1101_com_iimatugai_archive_more061025_005,DAILY_LIFE
www_1101_com_iimatugai_archive_more061025_005,HUMOR
www_1101_com_iimatugai_archive_more061025_006,MISHEARING
www_1101_com_iimatugai_archive_more061025_006,HOME
www_1101_com_iimatugai_archive_more061025_006,HUMOR
www_1101_com_iimatugai_archive_more061025_007,MISHEARING
www_1101_com_iimatugai_archive_more061025_007,HOME
www_1101_com_iimatugai_archive_more061025_007,HUMOR
www_1101_com_iimatugai_archive_more061025_008,MISHEARING
www_1101_com_iimatugai_archive_more061025_008,TRAIN
www_1101_com_iimatugai_archive_more061025_008,DAILY_LIFE
www_1101_com_iimatugai_archive_more061025_008,HUMOR
www_1101_com_iimatugai_archive_more061025_009,MISHEARING
www_1101_com_iimatugai_archive_more061025_009,HOME
www_1101_com_iimatugai_archive_more061025_009,HUMOR
