MishearID,TagID
www_1101_com_pl_iimatugai_statuses_351985_001,JAPANESE
www_1101_com_pl_iimatugai_statuses_351985_001,MISHEARING
www_1101_com_pl_iimatugai_statuses_351985_001,SIBLINGS
www_1101_com_pl_iimatugai_statuses_351985_001,DAILY_LIFE
www_1101_com_pl_iimatugai_statuses_351985_001,HUMOR
www_1101_com_pl_iimatugai_statuses_351985_002,JAPANESE
www_1101_com_pl_iimatugai_statuses_351985_002,MISHEARING
www_1101_com_pl_iimatugai_statuses_351985_002,SIBLINGS
www_1101_com_pl_iimatugai_statuses_351985_002,DAILY_LIFE
www_1101_com_pl_iimatugai_statuses_351985_002,HUMOR
