MishearID,TagID
www_1101_com_pl_iimatugai_statuses_285426_001,MISHEARING
www_1101_com_pl_iimatugai_statuses_285426_001,JAPANESE_LANGUAGE
www_1101_com_pl_iimatugai_statuses_285426_001,TABEMONO
www_1101_com_pl_iimatugai_statuses_285426_001,DAILY_LIFE
www_1101_com_pl_iimatugai_statuses_285426_001,HUMOR
www_1101_com_pl_iimatugai_statuses_285426_002,MISHEARING
www_1101_com_pl_iimatugai_statuses_285426_002,JAPANESE_LANGUAGE
www_1101_com_pl_iimatugai_statuses_285426_002,TABEMONO
www_1101_com_pl_iimatugai_statuses_285426_002,DAILY_LIFE
www_1101_com_pl_iimatugai_statuses_285426_002,HUMOR
