MishearID,TagID
www_1101_com_m_iimatugai_2762_html_001,MISHEARING
www_1101_com_m_iimatugai_2762_html_001,BUS
www_1101_com_m_iimatugai_2762_html_001,DAILY_LIFE
www_1101_com_m_iimatugai_2762_html_001,JAPANESE_LANGUAGE
www_1101_com_m_iimatugai_2762_html_002,MISHEARING
www_1101_com_m_iimatugai_2762_html_002,FUFU
www_1101_com_m_iimatugai_2762_html_002,CAR
www_1101_com_m_iimatugai_2762_html_002,DAILY_LIFE
www_1101_com_m_iimatugai_2762_html_002,JAPANESE_LANGUAGE
www_1101_com_m_iimatugai_2762_html_003,MISHEARING
www_1101_com_m_iimatugai_2762_html_003,KATEI
www_1101_com_m_iimatugai_2762_html_003,ASA
www_1101_com_m_iimatugai_2762_html_003,DAILY_LIFE
www_1101_com_m_iimatugai_2762_html_003,JAPANESE_LANGUAGE
www_1101_com_m_iimatugai_2762_html_004,MISHEARING
www_1101_com_m_iimatugai_2762_html_004,CAFE
www_1101_com_m_iimatugai_2762_html_004,FUFU
www_1101_com_m_iimatugai_2762_html_004,DAILY_LIFE
www_1101_com_m_iimatugai_2762_html_004,JAPANESE_LANGUAGE
www_1101_com_m_iimatugai_2762_html_004,STARBUCKS
www_1101_com_m_iimatugai_2762_html_005,MISHEARING
www_1101_com_m_iimatugai_2762_html_005,RADIO
www_1101_com_m_iimatugai_2762_html_005,ART
www_1101_com_m_iimatugai_2762_html_005,DAILY_LIFE
www_1101_com_m_iimatugai_2762_html_005,JAPANESE_LANGUAGE
www_1101_com_m_iimatugai_2762_html_006,MISHEARING
www_1101_com_m_iimatugai_2762_html_006,TV
www_1101_com_m_iimatugai_2762_html_006,BASEBALL
www_1101_com_m_iimatugai_2762_html_006,KATEI
www_1101_com_m_iimatugai_2762_html_006,DAILY_LIFE
www_1101_com_m_iimatugai_2762_html_006,JAPANESE_LANGUAGE
