MishearID,TagID
www_1101_com_iimatugai_2010-02-16_html_001,MISHEARING
www_1101_com_iimatugai_2010-02-16_html_001,KAZOKU
www_1101_com_iimatugai_2010-02-16_html_001,DAILY_LIFE
www_1101_com_iimatugai_2010-02-16_html_002,MISHEARING
www_1101_com_iimatugai_2010-02-16_html_002,KAZOKU
www_1101_com_iimatugai_2010-02-16_html_002,DAILY_LIFE
www_1101_com_iimatugai_2010-02-16_html_003,MISHEARING
www_1101_com_iimatugai_2010-02-16_html_003,ZASSHI
www_1101_com_iimatugai_2010-02-16_html_003,KAZOKU
www_1101_com_iimatugai_2010-02-16_html_003,DAILY_LIFE
www_1101_com_iimatugai_2010-02-16_html_004,MISHEARING
www_1101_com_iimatugai_2010-02-16_html_004,TELEVISION
www_1101_com_iimatugai_2010-02-16_html_004,DAILY_LIFE
www_1101_com_iimatugai_2010-02-16_html_005,MISHEARING
www_1101_com_iimatugai_2010-02-16_html_005,TELEVISION
www_1101_com_iimatugai_2010-02-16_html_005,DAILY_LIFE
www_1101_com_iimatugai_2010-02-16_html_006,MISHEARING
www_1101_com_iimatugai_2010-02-16_html_006,KAZOKU
www_1101_com_iimatugai_2010-02-16_html_006,DAILY_LIFE
www_1101_com_iimatugai_2010-02-16_html_007,MISHEARING
www_1101_com_iimatugai_2010-02-16_html_007,KAZOKU
www_1101_com_iimatugai_2010-02-16_html_007,DAILY_LIFE
www_1101_com_iimatugai_2010-02-16_html_007,NYUUSU
www_1101_com_iimatugai_2010-02-16_html_008,MISHEARING
www_1101_com_iimatugai_2010-02-16_html_008,KONBINI
www_1101_com_iimatugai_2010-02-16_html_008,BAITO
www_1101_com_iimatugai_2010-02-16_html_008,DAILY_LIFE
