MishearID,TagID
www_1101_com_iimatugai_2010-12-07_html_001,MISHEARING
www_1101_com_iimatugai_2010-12-07_html_001,DAILY_LIFE
www_1101_com_iimatugai_2010-12-07_html_001,STREET
www_1101_com_iimatugai_2010-12-07_html_001,HUMOR
www_1101_com_iimatugai_2010-12-07_html_002,MISHEARING
www_1101_com_iimatugai_2010-12-07_html_002,DAILY_LIFE
www_1101_com_iimatugai_2010-12-07_html_002,STREET
www_1101_com_iimatugai_2010-12-07_html_002,HUMOR
www_1101_com_iimatugai_2010-12-07_html_003,MISHEARING
www_1101_com_iimatugai_2010-12-07_html_003,DAILY_LIFE
www_1101_com_iimatugai_2010-12-07_html_003,STREET
www_1101_com_iimatugai_2010-12-07_html_003,HUMOR
www_1101_com_iimatugai_2010-12-07_html_004,MISHEARING
www_1101_com_iimatugai_2010-12-07_html_004,DAILY_LIFE
www_1101_com_iimatugai_2010-12-07_html_004,HOME
www_1101_com_iimatugai_2010-12-07_html_004,HUMOR
www_1101_com_iimatugai_2010-12-07_html_005,MISHEARING
www_1101_com_iimatugai_2010-12-07_html_005,DAILY_LIFE
www_1101_com_iimatugai_2010-12-07_html_005,STATION
www_1101_com_iimatugai_2010-12-07_html_005,HUMOR
www_1101_com_iimatugai_2010-12-07_html_006,MISHEARING
www_1101_com_iimatugai_2010-12-07_html_006,DAILY_LIFE
www_1101_com_iimatugai_2010-12-07_html_006,HOME
www_1101_com_iimatugai_2010-12-07_html_006,CHILD
www_1101_com_iimatugai_2010-12-07_html_006,SCHOOL
www_1101_com_iimatugai_2010-12-07_html_006,HUMOR
www_1101_com_iimatugai_2010-12-07_html_007,MISHEARING
www_1101_com_iimatugai_2010-12-07_html_007,DAILY_LIFE
www_1101_com_iimatugai_2010-12-07_html_007,TELEVISION
www_1101_com_iimatugai_2010-12-07_html_007,HUMOR
