MishearID,EnvID
ojukenmaster_1801431233605603614_001,TAXI_CAR
ojukenmaster_1801431233605603614_001,PHONE
ojukenmaster_1801431233605603614_001,EAST_KANTO_DIALECT_AREA
ojukenmaster_1801431233605603614_001,PLACE_NAME_GUIDANCE
ojukenmaster_1801431233605603614_001,NOISE_PRESENT
ojukenmaster_1801431233605603614_002,TAXI_CAR
ojukenmaster_1801431233605603614_002,PHONE
ojukenmaster_1801431233605603614_002,EAST_KANTO_DIALECT_AREA
ojukenmaster_1801431233605603614_002,PLACE_NAME_GUIDANCE
ojukenmaster_1801431233605603614_002,NOISE_PRESENT
