MishearID,EnvID
moneypost_1057961_001,TAXI_CAR
moneypost_1057961_001,URBAN_AREA
moneypost_1057961_001,DRIVING
moneypost_1057961_001,VERBAL_COMMUNICATION
moneypost_1057961_001,NOISE
moneypost_1057961_002,TAXI_CAR
moneypost_1057961_002,URBAN_AREA
moneypost_1057961_002,DRIVING
moneypost_1057961_002,VERBAL_COMMUNICATION
moneypost_1057961_002,NOISE
moneypost_1057961_003,TAXI_CAR
moneypost_1057961_003,URBAN_AREA
moneypost_1057961_003,DRIVING
moneypost_1057961_003,VERBAL_COMMUNICATION
moneypost_1057961_003,NOISE
moneypost_1057961_004,TAXI_CAR
moneypost_1057961_004,URBAN_AREA
moneypost_1057961_004,DRIVING
moneypost_1057961_004,VERBAL_COMMUNICATION
moneypost_1057961_004,NOISE
moneypost_1057961_005,TAXI_CAR
moneypost_1057961_005,URBAN_AREA
moneypost_1057961_005,DRIVING
moneypost_1057961_005,VERBAL_COMMUNICATION
moneypost_1057961_005,NOISE
moneypost_1057961_006,TAXI_CAR
moneypost_1057961_006,URBAN_AREA
moneypost_1057961_006,DRIVING
moneypost_1057961_006,VERBAL_COMMUNICATION
moneypost_1057961_006,NOISE
