MishearID,TagID
echohikakuguide_20200821_001,SMART_SPEAKER
echohikakuguide_20200821_001,MISHEARING
echohikakuguide_20200821_001,SPEECH_RECOGNITION
echohikakuguide_20200821_001,AI
echohikakuguide_20200821_001,ALEXA
echohikakuguide_20200821_001,MULTILINGUAL
echohikakuguide_20200821_002,SMART_SPEAKER
echohikakuguide_20200821_002,MISHEARING
echohikakuguide_20200821_002,SPEECH_RECOGNITION
echohikakuguide_20200821_002,AI
echohikakuguide_20200821_002,ALEXA
echohikakuguide_20200821_002,MULTILINGUAL
echohikakuguide_20200821_003,SMART_SPEAKER
echohikakuguide_20200821_003,MISHEARING
echohikakuguide_20200821_003,SPEECH_RECOGNITION
echohikakuguide_20200821_003,AI
echohikakuguide_20200821_003,GOOGLE_HOME
echohikakuguide_20200821_003,MULTILINGUAL
echohikakuguide_20200821_004,SMART_SPEAKER
echohikakuguide_20200821_004,MISHEARING
echohikakuguide_20200821_004,SPEECH_RECOGNITION
echohikakuguide_20200821_004,AI
echohikakuguide_20200821_004,SIRI
echohikakuguide_20200821_004,MULTILINGUAL
echohikakuguide_20200821_005,SMART_SPEAKER
echohikakuguide_20200821_005,MISHEARING
echohikakuguide_20200821_005,SPEECH_RECOGNITION
echohikakuguide_20200821_005,AI
echohikakuguide_20200821_005,ALEXA
echohikakuguide_20200821_005,MULTILINGUAL
echohikakuguide_20200821_006,SMART_SPEAKER
echohikakuguide_20200821_006,MISHEARING
echohikakuguide_20200821_006,SPEECH_RECOGNITION
echohikakuguide_20200821_006,AI
echohikakuguide_20200821_006,ALEXA
echohikakuguide_20200821_006,MULTILINGUAL
