MishearID,TagID
kurashinista_6509_001,MISHEARING
kurashinista_6509_001,SORA_MIMI
kurashinista_6509_001,INSHOKUTEN
kurashinista_6509_001,NICHIJO_SEIKATSU
kurashinista_6509_001,SHUFU
kurashinista_6509_001,COMMUNICATION
kurashinista_6509_002,MISHEARING
kurashinista_6509_002,SORA_MIMI
kurashinista_6509_002,IZAKAYA
kurashinista_6509_002,NICHIJO_SEIKATSU
kurashinista_6509_002,SHUFU
kurashinista_6509_002,COMMUNICATION
kurashinista_6509_003,MISHEARING
kurashinista_6509_003,SORA_MIMI
kurashinista_6509_003,KAISHOKU
kurashinista_6509_003,NICHIJO_SEIKATSU
kurashinista_6509_003,SHUFU
kurashinista_6509_003,COMMUNICATION
