MishearID,TagID
eigonandemoya_3046773_001,ENGLISH
eigonandemoya_3046773_001,PHONE_SUPPORT
eigonandemoya_3046773_001,ALPHABET
eigonandemoya_3046773_001,MISHEARING
eigonandemoya_3046773_001,PHONETIC_CODE
eigonandemoya_3046773_001,NON_NATIVE_SPEAKER
eigonandemoya_3046773_001,COMMUNICATION
eigonandemoya_3046773_002,ENGLISH
eigonandemoya_3046773_002,PHONE_SUPPORT
eigonandemoya_3046773_002,ALPHABET
eigonandemoya_3046773_002,MISHEARING
eigonandemoya_3046773_002,PHONETIC_CODE
eigonandemoya_3046773_002,NON_NATIVE_SPEAKER
eigonandemoya_3046773_002,COMMUNICATION
