MishearID,TagID
sponichi_20250704s00041000159000c_001,ENTERTAINMENT
sponichi_20250704s00041000159000c_001,MUSIC
sponichi_20250704s00041000159000c_001,MISHEARING
sponichi_20250704s00041000159000c_001,PEN_NAME
sponichi_20250704s00041000159000c_001,1980S
sponichi_20250704s00041000159000c_001,SEIKO_MATSUD
sponichi_20250704s00041000159000c_001,MOTOHARU_SANO
sponichi_20250704s00041000159000c_001,MISHEARING_ERROR
sponichi_20250704s00041000159000c_001,NON_NATIVE_SPEAKER
sponichi_20250704s00041000159000c_001,JAPANESE_NATIVE_SPEAKER
