MishearID,TagID
yomifami_post1501_001,MISHEARING
yomifami_post1501_001,OMOIKOMI
yomifami_post1501_001,DAILY_LIFE
yomifami_post1501_001,COMMUNICATION
yomifami_post1501_002,MISHEARING
yomifami_post1501_002,OMOIKOMI
yomifami_post1501_002,DAILY_LIFE
yomifami_post1501_002,FAMILY
yomifami_post1501_002,COMMUNICATION
yomifami_post1501_003,MISHEARING
yomifami_post1501_003,OMOIKOMI
yomifami_post1501_003,DAILY_LIFE
yomifami_post1501_003,FAMILY
yomifami_post1501_003,COMMUNICATION
yomifami_post1501_003,NON_NATIVE_SPEAKER_INTERNATIONAL_CALL
