MishearID,TagID
kinabal_repeat_001,BUSINESS
kinabal_repeat_001,PHONE_SUPPORT
kinabal_repeat_001,REPEAT
kinabal_repeat_001,MISHEARING
kinabal_repeat_001,NUMBER
kinabal_repeat_001,COMMUNICATION
kinabal_repeat_001,MANNER
kinabal_repeat_002,BUSINESS
kinabal_repeat_002,PHONE_SUPPORT
kinabal_repeat_002,REPEAT
kinabal_repeat_002,MISHEARING
kinabal_repeat_002,NUMBER
kinabal_repeat_002,COMMUNICATION
kinabal_repeat_002,MANNER
kinabal_repeat_003,BUSINESS
kinabal_repeat_003,PHONE_SUPPORT
kinabal_repeat_003,REPEAT
kinabal_repeat_003,MISHEARING
kinabal_repeat_003,ALPHABET
kinabal_repeat_003,NUMBER
kinabal_repeat_003,MANNER
kinabal_repeat_004,BUSINESS
kinabal_repeat_004,PHONE_SUPPORT
kinabal_repeat_004,REPEAT
kinabal_repeat_004,MISHEARING
kinabal_repeat_004,ALPHABET
kinabal_repeat_004,MANNER
kinabal_repeat_005,BUSINESS
kinabal_repeat_005,PHONE_SUPPORT
kinabal_repeat_005,REPEAT
kinabal_repeat_005,MISHEARING
kinabal_repeat_005,ALPHABET
kinabal_repeat_005,MANNER
kinabal_repeat_006,BUSINESS
kinabal_repeat_006,PHONE_SUPPORT
kinabal_repeat_006,REPEAT
kinabal_repeat_006,MISHEARING
kinabal_repeat_006,ALPHABET
kinabal_repeat_006,MANNER
kinabal_repeat_007,BUSINESS
kinabal_repeat_007,PHONE_SUPPORT
kinabal_repeat_007,REPEAT
kinabal_repeat_007,MISHEARING
kinabal_repeat_007,ALPHABET
kinabal_repeat_007,MANNER
kinabal_repeat_008,BUSINESS
kinabal_repeat_008,PHONE_SUPPORT
kinabal_repeat_008,REPEAT
kinabal_repeat_008,MISHEARING
kinabal_repeat_008,ALPHABET
kinabal_repeat_008,MANNER
kinabal_repeat_009,BUSINESS
kinabal_repeat_009,PHONE_SUPPORT
kinabal_repeat_009,REPEAT
kinabal_repeat_009,MISHEARING
kinabal_repeat_009,ALPHABET
kinabal_repeat_009,MANNER
