MishearID,TagID
39mag_benesse_16332_002,MISHEARING
39mag_benesse_16332_002,NEWS
39mag_benesse_16332_002,HOMOPHONES
39mag_benesse_16332_002,DAILY_LIFE
39mag_benesse_16332_002,CHILDHOOD
39mag_benesse_16332_003,MISHEARING
39mag_benesse_16332_003,BASEBALL
39mag_benesse_16332_003,SPORTS
39mag_benesse_16332_003,HOMOPHONES
39mag_benesse_16332_003,DAILY_LIFE
39mag_benesse_16332_003,CHILDHOOD
39mag_benesse_16332_004,MISHEARING
39mag_benesse_16332_004,VOICE_GUIDANCE
39mag_benesse_16332_004,PUBLIC_FACILITY
39mag_benesse_16332_004,DAILY_LIFE
39mag_benesse_16332_004,CHILDHOOD
39mag_benesse_16332_005,MISHEARING
39mag_benesse_16332_005,CHILD
39mag_benesse_16332_005,PICTURE_BOOK
39mag_benesse_16332_005,DAILY_LIFE
39mag_benesse_16332_005,CHILDHOOD
39mag_benesse_16332_006,MISHEARING
39mag_benesse_16332_006,CHILD
39mag_benesse_16332_006,PHONE
39mag_benesse_16332_006,DAILY_LIFE
39mag_benesse_16332_006,CHILDHOOD
39mag_benesse_16332_007,MISHEARING
39mag_benesse_16332_007,CHILD
39mag_benesse_16332_007,BUSINESS
39mag_benesse_16332_007,DAILY_LIFE
39mag_benesse_16332_007,CHILDHOOD
39mag_benesse_16332_008,MISHEARING
39mag_benesse_16332_008,CHILD
39mag_benesse_16332_008,BUSINESS
39mag_benesse_16332_008,DAILY_LIFE
39mag_benesse_16332_008,CHILDHOOD
39mag_benesse_16332_009,MISHEARING
39mag_benesse_16332_009,CHILD
39mag_benesse_16332_009,BUSINESS
39mag_benesse_16332_009,DAILY_LIFE
39mag_benesse_16332_009,CHILDHOOD
39mag_benesse_16332_010,MISHEARING
39mag_benesse_16332_010,CHILD
39mag_benesse_16332_010,SCHOOL
39mag_benesse_16332_010,OCCUPATION
39mag_benesse_16332_010,DAILY_LIFE
39mag_benesse_16332_010,CHILDHOOD
39mag_benesse_16332_011,MISHEARING
39mag_benesse_16332_011,CHILD
39mag_benesse_16332_011,HOME
39mag_benesse_16332_011,DAILY_LIFE
39mag_benesse_16332_011,CHILDHOOD
39mag_benesse_16332_012,MISHEARING
39mag_benesse_16332_012,CHILD
39mag_benesse_16332_012,TELEVISION
39mag_benesse_16332_012,SPORTS
39mag_benesse_16332_012,DAILY_LIFE
39mag_benesse_16332_012,CHILDHOOD
39mag_benesse_16332_013,MISHEARING
39mag_benesse_16332_013,MUSIC
39mag_benesse_16332_013,LYRICS
39mag_benesse_16332_013,DAILY_LIFE
39mag_benesse_16332_013,CHILDHOOD
