MishearID,TagID
kakuyomu_16817330652670408779_001,GOYGEN
kakuyomu_16817330652670408779_001,LOANWORD
kakuyomu_16817330652670408779_001,MISHEARING
kakuyomu_16817330652670408779_001,EIGO
kakuyomu_16817330652670408779_001,JAPANESE_LANGUAGE
kakuyomu_16817330652670408779_001,REKISHI
kakuyomu_16817330652670408779_001,NON_NATIVE_SPEAKER
kakuyomu_16817330652670408779_001,ZATSU_GAKU
kakuyomu_16817330652670408779_002,GOYGEN
kakuyomu_16817330652670408779_002,LOANWORD
kakuyomu_16817330652670408779_002,MISHEARING
kakuyomu_16817330652670408779_002,EIGO
kakuyomu_16817330652670408779_002,JAPANESE_LANGUAGE
kakuyomu_16817330652670408779_002,REKISHI
kakuyomu_16817330652670408779_002,NON_NATIVE_SPEAKER
kakuyomu_16817330652670408779_002,ZATSU_GAKU
kakuyomu_16817330652670408779_003,GOYGEN
kakuyomu_16817330652670408779_003,LOANWORD
kakuyomu_16817330652670408779_003,MISHEARING
kakuyomu_16817330652670408779_003,EIGO
kakuyomu_16817330652670408779_003,JAPANESE_LANGUAGE
kakuyomu_16817330652670408779_003,REKISHI
kakuyomu_16817330652670408779_003,NON_NATIVE_SPEAKER
kakuyomu_16817330652670408779_003,ZATSU_GAKU
kakuyomu_16817330652670408779_004,GOYGEN
kakuyomu_16817330652670408779_004,LOANWORD
kakuyomu_16817330652670408779_004,MISHEARING
kakuyomu_16817330652670408779_004,EIGO
kakuyomu_16817330652670408779_004,JAPANESE_LANGUAGE
kakuyomu_16817330652670408779_004,REKISHI
kakuyomu_16817330652670408779_004,NON_NATIVE_SPEAKER
kakuyomu_16817330652670408779_004,ZATSU_GAKU
kakuyomu_16817330652670408779_005,GOYGEN
kakuyomu_16817330652670408779_005,LOANWORD
kakuyomu_16817330652670408779_005,MISHEARING
kakuyomu_16817330652670408779_005,EIGO
kakuyomu_16817330652670408779_005,JAPANESE_LANGUAGE
kakuyomu_16817330652670408779_005,REKISHI
kakuyomu_16817330652670408779_005,NON_NATIVE_SPEAKER
kakuyomu_16817330652670408779_005,ZATSU_GAKU
