MishearID,TagID
denwadaikou_20231009_001,BUSINESS
denwadaikou_20231009_001,PHONE_SUPPORT
denwadaikou_20231009_001,MISHEARING
denwadaikou_20231009_001,CALL_CENTER
denwadaikou_20231009_001,PRODUCT_ORDER
denwadaikou_20231009_001,CONTRACT
denwadaikou_20231009_001,LAST_NAME
denwadaikou_20231009_001,JAPANESE_LANGUAGE
denwadaikou_20231009_002,BUSINESS
denwadaikou_20231009_002,PHONE_SUPPORT
denwadaikou_20231009_002,MISHEARING
denwadaikou_20231009_002,CALL_CENTER
denwadaikou_20231009_002,PRODUCT_ORDER
denwadaikou_20231009_002,CONTRACT
denwadaikou_20231009_002,LAST_NAME
denwadaikou_20231009_002,JAPANESE_LANGUAGE
