MishearID,TagID
cdZ2NvGry5U_001,GAME_JIKKYOU
cdZ2NvGry5U_001,ONSEI_NINSHIKI
cdZ2NvGry5U_001,KIKIMACHI
cdZ2NvGry5U_001,AI
cdZ2NvGry5U_001,NON_NATIVE_SPEAKER
cdZ2NvGry5U_002,GAME_JIKKYOU
cdZ2NvGry5U_002,ONSEI_NINSHIKI
cdZ2NvGry5U_002,KIKIMACHI
cdZ2NvGry5U_002,AI
cdZ2NvGry5U_002,NON_NATIVE_SPEAKER
cdZ2NvGry5U_003,GAME_JIKKYOU
cdZ2NvGry5U_003,ONSEI_NINSHIKI
cdZ2NvGry5U_003,KIKIMACHI
cdZ2NvGry5U_003,AI
cdZ2NvGry5U_003,NON_NATIVE_SPEAKER
cdZ2NvGry5U_004,GAME_JIKKYOU
cdZ2NvGry5U_004,ONSEI_NINSHIKI
cdZ2NvGry5U_004,KIKIMACHI
cdZ2NvGry5U_004,AI
cdZ2NvGry5U_004,NON_NATIVE_SPEAKER
