MishearID,TagID
wataten_mishear_001,BUSINESS
wataten_mishear_001,OFFICE_WORK
wataten_mishear_001,PHONE_SUPPORT
wataten_mishear_001,NUMBER
wataten_mishear_001,MISHEARING
wataten_mishear_001,JAPANESE_LANGUAGE
wataten_mishear_001,WORK
wataten_mishear_001,NON_NATIVE_SPEAKER
wataten_mishear_002,BUSINESS
wataten_mishear_002,OFFICE_WORK
wataten_mishear_002,PHONE_SUPPORT
wataten_mishear_002,NUMBER
wataten_mishear_002,MISHEARING
wataten_mishear_002,JAPANESE_LANGUAGE
wataten_mishear_002,WORK
wataten_mishear_002,NON_NATIVE_SPEAKER
wataten_mishear_003,BUSINESS
wataten_mishear_003,OFFICE_WORK
wataten_mishear_003,PHONE_SUPPORT
wataten_mishear_003,NUMBER
wataten_mishear_003,MISHEARING
wataten_mishear_003,JAPANESE_LANGUAGE
wataten_mishear_003,WORK
wataten_mishear_003,NON_NATIVE_SPEAKER
