MishearID,TagID
heartpage_08_00614_001,KAIGO
heartpage_08_00614_001,KOREISHA
heartpage_08_00614_001,MISHEARING
heartpage_08_00614_001,HEARING_IMPAIRMENT
heartpage_08_00614_001,COMMUNICATION
heartpage_08_00614_001,HOMEN_KAIGO
heartpage_08_00614_001,KAIGO_MANGA
heartpage_08_00614_002,KAIGO
heartpage_08_00614_002,KOREISHA
heartpage_08_00614_002,MISHEARING
heartpage_08_00614_002,HEARING_IMPAIRMENT
heartpage_08_00614_002,COMMUNICATION
heartpage_08_00614_002,HOMEN_KAIGO
heartpage_08_00614_002,KAIGO_MANGA
heartpage_08_00614_003,KAIGO
heartpage_08_00614_003,KOREISHA
heartpage_08_00614_003,MISHEARING
heartpage_08_00614_003,HEARING_IMPAIRMENT
heartpage_08_00614_003,COMMUNICATION
heartpage_08_00614_003,HOMEN_KAIGO
heartpage_08_00614_003,KAIGO_MANGA
